Police Station,Year,Type,Date,Time,Place,Latitude,Longitude
K G Nagar,2016,Ordinary Theft,06-02-16,,"Near Puttenahalli Govt school, 7th Phase J.P Nagar, Bengaluru City, Karnaka,
560078",12.8972427,77.5703299
K G Nagar,2016,Ordinary Theft,09-02-16,,"No 44, 18th Cross, 26th Main,, K.R Layout, J.P.Nagar 6th Phase, Bengaluru City,
Karnaka, 560078",12.9060303,77.5820099
K G Nagar,2016,Ordinary Theft,16-02-16,18:30,"Beside of Park Putph, 32nd Main,, JP Nagar 1st Phase, Bengaluru City,
Karnaka, 560078",12.9084786,77.5798039
K G Nagar,2016,Ordinary Theft,17-02-16,12:05,"No 730, 14th Cross, 32nd Main, 1st Phase J.P.Nagar, Bengaluru City, Karnaka,
560078",12.9070951,77.5783314
K G Nagar,2016,Ordinary Theft,28-03-16,12:45,"No-26, 18th Main road,, Jvarasimhaiah Garden, Bengaluru City, Karnaka,
560078",12.9024929,77.5877414
K G Nagar,2016,Ordinary Theft,09-04-16,,"No.205, 17th B Crossroad, 12nd Mainroad, 5th phase J P Nagar, Bengaluru City,
Karnaka, 560078",12.8824103,77.5581059
K G Nagar,2016,Ordinary Theft,09-04-16,,"NO 387, 2ND CROSS DOLLARS EXTENSION, 4TH STAGE J P NAGAR,
Bengaluru City, Karnaka, 560078",12.9161725,77.5823337
K G Nagar,2016,Ordinary Theft,12-04-16,,"R.V Dental Collage To, Puttenahalli Bus Stop, Bengaluru City, Karnaka, 560078",12.9058011,77.5752642
K G Nagar,2016,Ordinary Theft,14-04-16,12:10,"No.19-2, Sarakki Agrahara, 12th Cross, 16th Main, 2nd Phase, J.P.Nagar,
Bengaluru City, Karnaka, 560078",12.914277,77.5877554
K G Nagar,2016,Ordinary Theft,13-05-16,15:30,"Infront Of No.28, 1st Floor, 5th Cross, 3rd Main,, KSRTC Layout, J.P.Nagar 2nd
Phase, Bengaluru City, Karnaka, 560078",12.9124841,77.5910353
K G Nagar,2016,Ordinary Theft,25-05-16,21:05,"Juice Corner, 4th Cross, 5th Main,, BOB Colony, J.P.nagar 7th Phase, Bengaluru
City, Karnaka, 560078",12.8880151,77.5748036
K G Nagar,2016,Ordinary Theft,01-06-16,,"Inside the Compound No.556, 26th Main, 14th Cross, 1st Phase J.P.Nagar,
Bengaluru City, Karnaka, 560078",12.9075302,77.5824858
K G Nagar,2016,Ordinary Theft,07-06-16,,"Near Sindhura Chowltry, J.P.Nagar 1st Phase, Bengaluru City, Karnaka, 560078",12.9067229,77.5735098
K G Nagar,2016,Ordinary Theft,13-06-16,18:15,"Compound Premises, No-28-C, 3rd Floor,, 33rd A Cross, Sarakki Garden,
Bengaluru City, Karnaka, 560078",12.8983605,77.573651
K G Nagar,2016,Ordinary Theft,13-06-16,20:10,"Near Rajalaxmi Nursing Home, Jayanagar, Bengaluru City, Karnaka",12.9230649,77.5691731
K G Nagar,2016,Ordinary Theft,20-06-16,11:40,"INpront Of 37-1, 17th A Cross, 33rd Main,, jp Nagar 6th Phase, Bengaluru City,
Karnaka, 560078",12.9054915,77.5781472
K G Nagar,2016,Ordinary Theft,20-06-16,12:00,"Inpront of, No-5, 2nd Cross, Shivananda Nagar,, Jaraganahali, JP Nagar 6th
Phase, Bengaluru City, Karnaka, 560078",12.9358084,77.5222107
K G Nagar,2016,Ordinary Theft,20-06-16,12:15,"Infront of No-664, 17th Cross, 29th Main,, JP Nagar 6th Phase, Bengaluru City,
Karnaka, 560078",12.9055524,77.5772974
K G Nagar,2016,Ordinary Theft,25-06-16,9:00,"Infront Of House No-23, 4th Cross, Near Eshwara, Temple, Jaraganahalli, 6th
Phase J.P Nagar, Bengaluru City, Karnaka, 560078",12.9215017,77.5645742
K G Nagar,2016,Ordinary Theft,02-07-16,,"On Road Behind Starbucks Coffee, J P Nagar 5th Phase, Bengaluru City,
Karnaka,",12.9060529,77.5915005
K G Nagar,2016,Ordinary Theft,02-07-16,,"J P Nagar 4th Phase, , Bengaluru City, Karnaka",12.9062135,77.5959424
K G Nagar,2016,Ordinary Theft,02-07-16,,"Dollars Layput Main road, J P Nagar 4th Phase, Bengaluru City, Karnaka,",12.9056319,77.5964546
K G Nagar,2016,Ordinary Theft,04-07-16,,"No.77, Maruthi Nilaya, Munisanjeevappa Layout,, 1st Crossroad, Jaraganahalli, 6th
phase J P Nagar, Bengaluru City, Karnaka, 560078",12.8986844,77.5701467
K G Nagar,2016,Ordinary Theft,05-07-16,,"Infront of no.10, 5th Mainroad, 3rd Cross,, Bank of Baroda colony, 7th phase J P
Nagar, Bengaluru City, Karnaka, 560078",12.8987282,77.5537313
K G Nagar,2016,Ordinary Theft,06-07-16,,"Infront Of No.144A, 1st A Mainroad,, Chamundipura, 9th Cross, J.P.Nagar 1st
Phase, Bengaluru City, Karnaka, 560078",12.5977262,76.8381648
K G Nagar,2016,Ordinary Theft,19-07-16,16:45,"Parking lot. no.20, 3rd D Main, 1st phase J P Nagar, Bengaluru City, Karnaka,
560078",12.9110706,77.5737475
K G Nagar,2016,Ordinary Theft,23-07-16,12:35,"Opp. Kesariya Hotel, 15th Cross, Outer Ring Road, J.P.Nagar 2nd Phase,
Bengaluru City, Karnaka, 560078",12.9066249,77.5873944
K G Nagar,2016,Ordinary Theft,23-07-16,13:15,"Near Clarence Public School, Dollars Colony, 4th Phase, J.P.Nagar, Bengaluru
City, Karnaka, 560078",12.9034996,77.593697
K G Nagar,2016,Ordinary Theft,27-07-16,15:35,"Nandini milk booth, Kanakapura Mainroad, 1st phase J P Nagar, Bengaluru City,
Karnaka, 560078",12.9011822,77.5712258
K G Nagar,2016,Ordinary Theft,01-08-16,,"Shivalingeshwara Temple, 9th Cross,, JP Nagar 1st Phase, Bengaluru City,
Karnaka, 560078",12.9111028,77.5726486
K G Nagar,2016,Ordinary Theft,08-08-16,,"NO.1478, Suvidha nilaya, 2nd floor, 17th A Main,, 2nd phase J P Nagar, Bengaluru
City, Karnaka, 560078",12.9163837,77.5881088
K G Nagar,2016,Ordinary Theft,16-08-16,16:00,"Infront of C-O Mansure Bai house,Opp. Mahaveer, Cridz Appt. Vinayakanagar, 5th
phase J P Nagar, Bengaluru City, Karnaka, 560078",12.9006982,77.5883553
K G Nagar,2016,Ordinary Theft,22-08-16,21:00,"Near Ambarish House, 14th Main, J P Nagar 2nd Phase, Bengaluru City,
Karnaka",12.9084302,77.5854817
K G Nagar,2016,Ordinary Theft,23-08-16,10:30,"Next to no.260, 17th Cross, 5th phase J P Nagar, Bengaluru City, Karnaka,
560078",12.9058661,77.5849725
K G Nagar,2016,Ordinary Theft,24-08-16,10:15,"Near Cosmos Bakery, Beside park, 5th phase J P Nagar, Bengaluru City,
Karnaka, 560078",12.9057109,77.5879706
K G Nagar,2016,Ordinary Theft,03-10-16,,"Near Ayyappaswamy Temple, J P Nagar 6th Phase, Bengaluru City, Karnaka",12.9057369,77.5814045
K G Nagar,2016,Ordinary Theft,07-10-16,,"No.1539, 21st Main, 15th Cross, J P Nagar 5th Phase, Bengaluru City, Karnaka,",12.9045277,77.5896538
K G Nagar,2016,Ordinary Theft,13-10-16,13:45,"12th Crossroad,, 2nd phase J P Nagar, Bengaluru City, Karnaka, 560078",12.908317,77.5904558
K G Nagar,2016,Ordinary Theft,18-10-16,18:20,"In front of SBI Bank M Centre, Chunchaghta Main Road, Bengaluru City,
Karnaka",12.8802211,77.5651294
K G Nagar,2016,Ordinary Theft,27-12-16,19:35,"Infront of NO.198, 16th Cross, 22nd Main, J P Nagar 5th phase, Bengaluru City,
Karnaka, 560078",12.9057887,77.5929769
K G Nagar,2017,Ordinary Theft,10-01-17,,"Chaithanya Hotel, near Delmiya Signal, 15th Cross, J P Nagar 3rd phase,
Bengaluru City, Karnaka, 560078",12.9063322,77.5933172
K G Nagar,2017,Ordinary Theft,13-01-17,18:20,"House No.581, 14th Cross,, J.P.Nagar 1st Phase, Bengaluru City, Karnaka,
560078",12.9070982,77.5820122
K G Nagar,2017,Ordinary Theft,28-01-17,16:20,"No.07, Ganaphi Textyles, Gurumurthappa GArden, Sarakki Mainroad, 1st phase
J P Nagar, Bengaluru City, Karnaka, 560078",12.9135052,77.5744027
K G Nagar,2017,Ordinary Theft,02-02-17,,"Infront of Sindhoora Kalyana Mantapa,15th Cross, J P Nagar 1st phase, Bengaluru
City, Karnaka, 560078",12.9063684,77.5781524
K G Nagar,2017,Ordinary Theft,02-02-17,,"No.118, 12th B Cross, 19th Mainroad, J P Nagar 2nd phase, Bengaluru City,
Karnaka, 560078",12.9077977,77.5873741
K G Nagar,2017,Ordinary Theft,08-02-17,,"Near R V Dental Collage Bus Stop, 24th Main Road, J P Nagar, 2nd Phase,
Bengaluru City, Karnaka, 560078",12.911373,77.5835228
K G Nagar,2017,Ordinary Theft,16-02-17,14:00,"#51, 6th Cross, 32nd Main, ITC Colony, J.P.Nagar 1st Phase, Bengaluru City,
Karnaka, 560078",12.9535277,77.5726056
K G Nagar,2017,Ordinary Theft,06-05-17,,"In Front of RV Dental college, 24th Main Road, Jp nagar 1st phase,, Bengaluru
City, Karnaka, 560078",12.9117957,77.5826913
K G Nagar,2017,Ordinary Theft,04-06-17,,"No.150,3rd main road,Behind Shivabalayogi Ashram, J.P.Nagar 3rd Phase,
Bengaluru City, Karnaka,",12.9123284,77.5935433
K G Nagar,2017,Ordinary Theft,06-06-17,,"House No.450, 9th Cross,, 2 nd Phase J.P.Nagar, Bengaluru City, Karnaka,
560078",12.9101002,77.5884323
K G Nagar,2017,Ordinary Theft,04-07-17,,"Infront of Nammura Hotel, Marenahalli, J P Nagar 2nd phase, Bengaluru City,
Karnaka, 560078",12.9101262,77.5818662
K G Nagar,2017,Ordinary Theft,12-07-17,,"Infront of No.672, 11th B Man, Jsyanagars Nagar 5th block,, Bengaluru City,
Karnaka, 560041",12.9202366,77.5808573
K G Nagar,2017,Ordinary Theft,21-07-17,11:15,"VROOM DRIVE INDIA (P) LTD, NO.150, 12TH CROSS, J P NAGAR 2ND
PHASE, Bengaluru City, Karnaka",12.9083163,77.586334
K G Nagar,2017,Ordinary Theft,08-08-17,,"Near Oxford collage,, J P Nagar 1st phase, Bengaluru City, Karnaka, 560078",12.9083423,77.5797679
K S Layout,2018,2 wheeler theft,15-06-18,10:00,"Opp. No.391, 1st floor, 2nd Cross, 6th Main Ashok Nagar Bengaluru",12.938858,77.564511
K S Layout,2018,2 wheeler theft,21-06-18,16:00,"Opp. NO.371, Jayashree Collection Hanumanthanagar Bengaluru Cit",12.941712,77.562103
K S Layout,2018,2 wheeler theft,23-06-18,10:40,"Opp. NO.31, 3rd Cross, BSK 1st Stage Ashok Nagar Bengaluru City",12.938851,77.563303
K S Layout,2018,2 wheeler theft,25-06-18,14:00,"No.Notknown, 5th Main, 5th Cross Hanumanthanagar Bengaluru City",12.941957,77.562216
K S Layout,2018,2 wheeler theft,28-06-18,17:00,"K H KALASOUDA NEAR, PARKING PLACE,RAMANJENEYA GUDDA HANUMANTHANAGAR Bengaluru",12.944236,77.563398
K S Layout,2018,2 wheeler theft,29-06-18,18:00,"Opp. Wer Tank, 21st Main, 2nd Cross, BSK 1 st Stage, Bengaluru City",12.940408,77.553785
K S Layout,2018,2 wheeler theft,04-07-18,11:30,"Opp. No.25-A, 20th Main Road, 1st Stage, 2nd Block, BSK 1st Stage, Bengaluru
City, Karnaka, 560050",12.942478,77.547202
K S Layout,2018,2 wheeler theft,05-07-18,13:30,"Akkamahadevi road, Hanumanthanagar, Bangalore",12.945773,77.55929
K S Layout,2018,2 wheeler theft,10-07-18,10:00,"2nd a cross, 4th block, Thyagarajanagar, Bangalore",12.931927,77.569373
K S Layout,2018,2 wheeler theft,11-04-18,12:30,"Opp.Saptagiri Wines, Maruthi Circle,, Hanumanthanagar, Bengaluru City,
Karnaka, 560050",12.943647,77.558555
K S Layout,2018,2 wheeler theft,12-07-18,11:30,"Opp.NO.917-1,7th Main Srinagar Bengaluru City",12.943836,77.551622
K S Layout,2018,2 wheeler theft,16-07-08,10:30,"Opp. No.73-2, 8th Cross, BSK 1st Sge Ashoknagar Bengaluru",12.937101,77.562782
K S Layout,2018,2 wheeler theft,17-047-18,11:00,"Opp.No.1246-9,out House, 2nd Cross, N R Colony Ashok Nagar Bengaluru Cit",12.939266,77.564272
K S Layout,2018,2 wheeler theft,24-07-18,11:45,"Opp. No.377, 2nd Main, 5th Cross Srinivashnagar Bengaluru City",12.937216,77.557655
K S Layout,2018,2 wheeler theft,06-08-18,12:00,"4th cross, ashoknagar, bangalore",12.938444,77.563826
K S Layout,2018,2 wheeler theft,08-058-18,17:00,"Infront Of House NO.454, 8th Main, T S Road Hanumanthanagar Bengaluru City",12.945461,77.561102
K S Layout,2018,2 wheeler theft,12-08-18,17:30,"Opp.No.39, 3rd Main, 4th Cross, Hanumanthnagara, Bengaluru",12.943573,77.564256
K S Layout,2018,2 wheeler theft,12-08-18,23:30,"SLV Chiken center, 80feet road, Bangalore",12.938089,77.55705
K S Layout,2018,2 wheeler theft,20-08-18,11:00,"Pipe line road, hanumanthanagar, Bangalore",12.9417,77.560041
K S Layout,2018,2 wheeler theft,22-08-18,18:30,"Opp.No.307, 6th Main Road, BSK 1st Stage, Srinagara, Bengaluru City",12.941914,77.55579
K S Layout,2018,2 wheeler theft,23-08-18,11:20,"2nd cross.ashoknagar, Bangalore",12.939249,77.564484
K S Layout,2018,2 wheeler theft,24-08-18,11:30,"Opp No 98-3, 6th Main, 3rd Block, 3rd Cross Thyagarajanagar Bengaluru City",12.939249,77.564484
K S Layout,2018,2 wheeler theft,25-08-18,11:00,"2nd cross, BSK 1st stage, bangalore",12.943463,77.559988
K S Layout,2018,2 wheeler theft,18--09-18,17:30,"Opp. No.692, 5th Main, Srinagara, BSK 1st Stage, Bengaluru City",12.941853,77.556146
K S Layout,2018,2 wheeler theft,20-09-18,12:30,"No 665, 4th ,main, Srinagar, Bangalore",12.944064,77.557831
K S Layout,2018,2 wheeler theft,26-09-18,10:30,"Opp.No.18-A, Manjunha nilaya, 12th Cross, Ashoknagara, Bengaluru City",12.936234,77.562025
K S Layout,2018,2 wheeler theft,27-09-18,12:30,"Opp.BMS College, Bull Temple Road, Ashokanagara, Bengaluru",12.940836,77.565413
K S Layout,2018,2 wheeler theft,28-09-18,10:00,"Near Vijaya Bank, Ramanjaneya Road, Hanumamthanagara, Bengaluru",12.945369,77.564151
K S Layout,2018,2 wheeler theft,08-10-18,17:00,"Opp.No.20, 12th Main, 50feet Road, Hanumanthanagara, Bengaluru City",12.942101,77.559279
K S Layout,2018,2 wheeler theft,09-10-18,17:00,"Opp. No.616, 2nd Cross, Ashokanagara, BSK 1st Stage, Bengaluru City",12.939269,77.564319
K S Layout,2018,2 wheeler theft,11-10-18,17:00,"Opp. No.863-23-1, K K Hebbar Road, 5th Cross, 12th Main, Hanumanthnagara, Bengaluru City",12.942101,77.559279
K S Layout,2018,2 wheeler theft,15-10-18,10:45,"Opp.755, 1st Cross, Near Kamala Nursing home, Hanumanthanagara, Bengaluru City",12.945148,77.558591
K S Layout,2018,2 wheeler theft,17-10-18,16:00,"Opp. No.1129-A-45, 11th Cross, 17th Main, Srinagara, Bengaluru City",12.944751,77.552431
K S Layout,2018,2 wheeler theft,19-10-18,11:00,"Opp. No.20, Samruddi, 4th Main, 2nd Cross, Hanumanthangara, Bengaluru",12.94453,77.56323
K S Layout,2018,2 wheeler theft,26-10-18,12:30,"Opp. No.1241, 2nd Cross, Ashoknagara, Bengaluru",12.94036,77.56506
K S Layout,2018,2 wheeler theft,29-10-18,19:30,"No. 45, Sai Prahara, 9th Main Road, Ashoka Nagara Bengaluru City",12.93887,77.56002
K S Layout,2018,2 wheeler theft,29-10-18,20:00,"Infront of 1259-73, 03rd Cross, Ashok Nagar, Bengaluru",12.93888,77.56465
K S Layout,2018,2 wheeler theft,30-10-18,17:00,"Opp No 20-B, 17th main, Opp Radhakrishna school Srinagar Bengaluru Cit",12.94606,77.55248
K S Layout,2018,2 wheeler theft,01-11-18,11:30,"No.1083, Nandhini nilaya, 8th Cross, Ashokanagara, Bsk 1st stage Bengaluru City",12.94036,77.56506
K S Layout,2018,2 wheeler theft,11-11-18,11:40,"No 13-1, 6th Main, 6th Cross Ashoknagar Bengaluru",12.94036,77.56506
K S Layout,2018,2 wheeler theft,15-11-18,0:00,"No 83, 7th Cross, 1st Main, 2nd Block BSK 1st Stage, Bengaluru City",12.94036,77.56506
K S Layout,2018,2 wheeler theft,20-11-18,0:00,"No 10-45, 4th Main, Near Muneshwaraswamy Temple Srinivasanagar Bengaluru City",12.94103,77.5482
K S Layout,2018,2 wheeler theft,28-11-18,11:00,"No 119, 4th Cross, Kalidasa Layout, Srinagar Bengaluru City",12.94103,77.5482
K S Layout,2018,2 wheeler theft,30-11-18,0:00,"No 689, 5th Main, Srinagar Bengaluru City",12.94103,77.5482
K S Layout,2018,2 wheeler theft,06-12-18,0:00,"No 78,Nijaguna Road, opp RV Boys Hoste Bulltemple Road , Hanumanthanagar Bengaluru",12.94036,77.56506
K S Layout,2018,2 wheeler theft,11-12-19,12:30,"Opp No-2, 2nd Cross, Near Mount Joy Circle Hanumanthanagar Bengaluru City",12.94036,77.56506
K S Layout,2018,2 wheeler theft,23-12-18,17:30 PM,"No 73-3, 3rd Cross, Kalidasa Layout Srinagar Bengaluru City",12.94103,77.5482
K S Layout,2018,2 wheeler theft,25-12-18,0:00,"No 48, Anugraha Nilaya, 10th main Kalappa Block, Srinagar Bengaluru City",12.94103,77.5482
K S Layout,2018,2 wheeler theft,02-12-18,17:30,"Infront of House No.233-9, 3rd Main, 2nd Cross Hanumanthanagar Bengaluru City",12.94036,77.56506
K S Layout,2018,2 wheeler theft,29-12-18,12:30,"Infront of House No.300, 2nd Cross, Ganganadi Road, Pipeline, Srinagar Bengaluru",12.94103,77.5482
K S Layout,2019,2 wheeler theft,05-01-19,11:30,"No 68-3, 14th main, 4th Cross, Hanumantha Nagara Bengaluru City Karnaka 56001",12.939817,77.557056
K S Layout,2019,2 wheeler theft,12-01-19,0:00,"No 6, 2nd main, 2nd cross, Kalidasa Layot, Srinagar, Bangalore",12.950114,77.548385
K S Layout,2019,2 wheeler theft,13-01-19,0:00,"No 760-1, 5th main, Raghavendra Block, Srinagar, Bnaaglore",12.951042,77.548328
K S Layout,2019,2 wheeler theft,13-01-19,0:00,"K.H Kalasoeda, Hanumanthanagar, Bangalore",12.944694,77.563192
K S Layout,2019,2 wheeler theft,14-01-19,12:55,"K.H Kalasoeda, Hanumanthanagar, Bangalore",12.944694,77.563193
K S Layout,2019,2 wheeler theft,23-01-19,11:30,"No 16-03, 14th main, 4th cross, Hanumanthanagar, bangalore",12.88325,77.608371
K S Layout,2019,2 wheeler theft,28-01-19,11:30,"No 108, 4th cross, kalidasalayout, Srinagar, Bangalore",12.95104,77.548302
K S Layout,2019,2 wheeler theft,29-01-19,17:00:00 PM,"No 1038, 6th ncross, B.S.K 1st Stage, Bangalore",12.936611,77.555965
K S Layout,2019,2 wheeler theft,08-02-19,0:00,"No 996-a, 5th cross, Kriguppe main, Ashoknagar, Bangalore",12.939481,77.557833
K S Layout,2019,2 wheeler theft,12-02-19,18:00:00 PM,"No 148-10, 16th main, BSK 1st astage, Hanumanthanagar, Bangalore",12.936611,77.555965
K S Layout,2019,2 wheeler theft,14-02-19,12:30,"Opp ENS Paradise , 9th B Main, Srinivasanagar, Bangalore",12.925502,77.55489
K S Layout,2019,2 wheeler theft,22-02-19,17:30:00 PM,"No 194, Kumara nilaya, 11th main, 7th cross, Hanumanthanagar, Bangalore",12.971163,77.645682
K S Layout,2019,2 wheeler theft,27-02-19,11:45,"No 71, 3rd cross, kalidasalayout, Srinagar, Bangalore",12.95104,77.548302
K S Layout,2019,2 wheeler theft,01-03-19,0:00,"No 29-1, 5th cross, Srinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,16-03-19,16:30,"No 388-1, 12th main, SBM Colony, BSK 1st stage, srinivasanagar, Bangalore",12.92551,77.5561
K S Layout,2019,2 wheeler theft,27-03-19,0:00,"No 61-46, S.N Complex, 50 feet road, Hanumanthanagar, Bangalore",12.941913,77.564664
K S Layout,2019,2 wheeler theft,03-04-19,18:00,"No 37, 1nd cross, Kalidasalayout, Srinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,08-04-19,12:30,"No 20-181, 4th main, Kaveri river road, Srinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,28-04-19,0:00,"No 155-20-01, 10th main, Srinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,04-05-19,16:30,"No 19, 17th main, Radha krishna School, srinagar,Bangalore",12.94103,7754820
K S Layout,2019,2 wheeler theft,06-05-19,0:00,"14th main, 7th cross, hanumanthanagar, Bangalore",12.943227,77.558585
K S Layout,2019,2 wheeler theft,13-05-19,10:00,"Ganesha Temple road, Pipe line circle, Srinagar, Bangalore",12.94103,77.5492
K S Layout,2019,2 wheeler theft,20-05-19,10:30,"No 742, Pipe Line road , Sriinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,12-06-19,10:30,"12nd main, Vinayakanagar, Srinivasanagar, Bangalore",12.94085,77.56823
K S Layout,2019,2 wheeler theft,14-06-19,18:15,"6th main, Hanumanthanagar, Bangalore",12.944738,77.56989
K S Layout,2019,2 wheeler theft,15-06-19,11:00,"No 49, Akkamahadevi road, Gavipuram, Bangalore",12.948734,77.561989
K S Layout,2019,2 wheeler theft,20-06-19,17:30,"No 186, 4th cross, 11th main, Hanumanthanagar, Bangalore",12.943751,77.558522
K S Layout,2019,2 wheeler theft,24-06-19,11:10,"No 1, 4th main, Maruthi Circle, Hanumanthanagar, Bangalore",12.945751,77.558522
K S Layout,2019,2 wheeler theft,25-06-19,16:30:00 hr,"No 2, Masthi Iyyangar road, Gavpuram, Bangalore",12.94803,77.5612
K S Layout,2019,2 wheeler theft,08-07-19,0:00,"No 671, 6th cross, 6th main, Hanumanthanagar, Bangalore",12.944242,77.561343
K S Layout,2019,2 wheeler theft,11-07-19,9:00,"No 381, 12th main, 80 feet road, BSK 1st stage, Bangalore",12.938832,77.55328
K S Layout,2019,2 wheeler theft,12-07-19,0:00,"No 37-7, 7th cross, 12th main, Raghavendra block, Srinagar, Bangalore",12.941011,77.54821
K S Layout,2019,2 wheeler theft,25-07-19,0:00,"No 372-6, 2nd cross, BSK 1st Stage, srinagar, Bangalore",12.941201,77.5472
K S Layout,2019,2 wheeler theft,05-09-19,0:00,"No 660, 5th cross, 4th main, Hanumanthangar, Bangalore",12.943603,77.563806
K S Layout,2019,2 wheeler theft,24-09-19,11:00,"No 143, 2nd cross, Hanumaanthanahar, Bangalore",12.939874,77.566567
K S Layout,2019,2 wheeler theft,27-09-19,19:30,"No 9,12 th main, 5th cross, kalidasalayout, Bangalore",12.94103,77.5481
K S Layout,2019,2 wheeler theft,08-10-19,12:45,"No 31, 4th cross, 6th main, Thyagarajanagar, Bangalore",12.934955,77.566136
K S Layout,2019,2 wheeler theft,14-10-19,0:00,"No 263, 4th main, 7th cross, Srinivasaagar, Bangalore",12.936096,77.556173
K S Layout,2019,2 wheeler theft,16-10-19,11:30,"No 729-a, 6th main, Srinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,23-10-19,10:30,"Near Vidya peeta circle, Vinayakanagar, Bangalore",12.934769,77.558239
K S Layout,2019,2 wheeler theft,28-10-19,13:35,"10th main, Srinagar, Bangalore",12.941202,77.5482
K S Layout,2019,2 wheeler theft,30-10-19,10:30,"Opp Holi child School, Ashoknagar, Bangalore",12.93695,77.560103
K S Layout,2019,2 wheeler theft,02-11-19,0:00,"No 67, 18th main, BSK 1st Stage, Bangalore",12.94102,77.5481
K S Layout,2019,2 wheeler theft,11-11-19,0:00,"No 436-Q, 9th main, 9th cross, Srinivasanagar, Bangalore",12.936348,77.553776
K S Layout,2019,2 wheeler theft,13-11-19,0:00,"No 731, 6th cross, Krishna river road, Srinagar, Bangalore",12.94102,77.548
K S Layout,2019,2 wheeler theft,18-11-19,11:00,"No 253-b, Lalith Mahal, 13th main, BSK 1st stage, Bangalore",12.941168,77.556694
K S Layout,2019,2 wheeler theft,22-01-19,11:00,"No 754, 7th a main, BSK 1st stage, 1st block, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,29-11-19,0:00,"No 41-225, 11 th main, Kalapa block ,Srinagar, Bangalore",12.94103,77.5481
K S Layout,2019,2 wheeler theft,13-12-19,11:30,"Opp TVN technalogis, Hanumanthanagar, Bangalore",12.944277,77.56756
K S Layout,2019,2 wheeler theft,07-12-19,11:00,"8th main, 2nd cross, BSK 1st Stage, Bangalore",12.940375,77.561594
K S Layout,2019,2 wheeler theft,17-12-19,15:30,"No 7-1, 10th cross, Avalahalli, Srinagar, Bangalore",12.94103,77.5482
K S Layout,2019,2 wheeler theft,18-12-19,0:00,"No 311, 11 th main, BSK 1st stage, Bangalore",12.940695,77.550109
K S Layout,2019,2 wheeler theft,19-12-19,16:10,"Opp Shekar hospital, Bull temple road, Bangalore",12.936089,77.567469
K S Layout,2019,2 wheeler theft,30-12-19,10:00,"No 20, 80 feet road, Near Bangalore-1, Hanumanthanagar, Bangalore",12.934727,77.560188
K S Layout,2019,2 wheeler theft,31-12-19,0:00,"No 154-21, Srinagar, Bangalore",12.94102,77.5491
K S Layout,2015,2 wheeler theft,03-01-15,20:30 PM,"9th cross, Near Anjneya Tempale, ittdamadu, BSK 3rd stg, Bengluru-85",12.921348,77.546131
